KPIs_met >80%,awards_won?,department,avg_training_score,gender,region,length_of_service,education,age,recruitment_channel,previous_year_rating_bin,no_of_trainings_bin,KMeans_Clusters,is_promoted
0,0,2,59,0,18,4,0,35,2,2,0,0,0
0,0,4,47,0,0,3,0,35,2,1,0,0,0
1,0,4,51,0,1,4,1,53,0,1,0,0,0
1,0,4,50,0,14,19,1,53,2,3,0,0,0
0,0,4,53,1,28,3,0,31,2,1,1,0,0
1,0,5,78,1,6,4,0,33,2,4,0,1,0
0,0,6,49,1,0,3,0,26,2,1,0,0,0
0,0,5,81,1,4,10,1,37,2,1,0,1,0
0,0,4,50,0,7,7,1,54,2,1,0,0,0
1,0,2,61,0,1,10,0,39,2,4,0,0,0
0,0,4,42,0,1,14,1,44,0,2,2,0,0
1,0,4,45,0,0,1,2,22,0,0,0,0,1
0,0,5,96,0,0,1,0,25,0,0,0,1,1
0,0,4,48,1,1,2,0,27,0,1,1,0,0
1,0,4,48,1,0,21,1,47,2,4,0,0,0
0,0,4,48,0,25,8,0,41,0,1,1,0,0
1,0,3,69,1,0,5,1,42,2,4,0,1,0
0,0,3,72,1,7,15,1,49,2,4,0,1,0
1,0,1,83,0,1,3,0,31,1,4,1,1,0
0,0,4,51,0,13,5,0,32,0,2,1,0,0
1,0,5,79,0,0,11,1,40,0,2,2,1,0
0,0,2,54,0,23,10,0,36,0,4,0,0,0
1,0,4,53,1,5,4,1,32,0,2,0,0,0
0,0,4,53,0,27,4,0,40,2,2,0,0,0
0,1,2,60,0,0,8,0,37,2,3,0,0,0
0,0,4,50,0,7,2,0,28,0,1,0,0,0
0,0,4,49,0,9,6,1,35,0,3,0,0,0
0,0,4,47,1,0,7,1,32,0,2,1,0,0
0,0,4,51,0,2,2,0,27,2,1,1,0,0
0,0,5,80,0,3,7,1,35,2,4,0,1,0
0,0,2,60,0,0,3,0,44,0,3,0,0,0
0,0,1,83,0,26,6,0,31,2,2,0,1,0
0,0,5,81,1,0,18,0,51,2,1,0,1,0
1,0,2,61,1,0,5,0,31,2,4,0,0,0
1,0,7,57,0,0,5,0,46,2,4,0,0,0
0,0,2,57,0,8,6,0,32,2,2,1,0,0
0,1,3,66,0,3,10,0,40,2,2,0,0,0
0,0,4,46,0,1,2,0,46,0,2,0,0,0
1,0,4,46,0,1,9,1,36,2,4,0,0,0
0,0,2,57,0,3,8,0,33,0,1,0,0,0
0,0,2,64,0,1,3,1,38,0,3,0,0,0
0,0,4,48,0,1,2,2,26,2,3,0,0,0
0,0,4,50,0,25,7,0,30,2,1,0,0,0
0,0,5,82,0,3,15,0,42,0,1,0,1,0
0,0,2,66,1,10,6,0,31,2,2,1,0,0
0,0,2,57,0,0,5,0,34,0,1,0,0,0
1,0,5,76,0,13,8,1,32,0,3,0,1,0
0,0,3,69,0,18,1,0,30,2,0,0,1,0
0,0,6,49,0,3,5,1,36,2,4,0,0,0
0,0,3,69,0,3,6,0,30,2,1,0,1,0
1,0,1,82,0,24,1,0,29,2,0,0,1,0
0,0,0,60,0,13,2,0,24,0,4,0,0,0
0,0,4,48,0,2,3,0,33,0,2,0,0,0
0,0,4,48,0,25,3,0,36,0,2,1,0,0
0,0,2,58,0,7,5,0,31,0,1,0,0,0
1,1,4,52,0,7,4,2,33,2,1,0,0,0
1,0,3,66,0,21,5,1,38,0,4,0,0,0
0,0,5,84,0,12,7,1,37,2,2,1,1,0
1,0,4,50,0,17,9,1,38,2,4,0,0,0
0,0,2,63,0,31,9,0,36,2,3,0,0,0
0,0,4,50,0,18,10,0,33,1,2,0,0,0
0,0,2,59,0,1,11,1,39,1,4,0,0,0
0,0,5,78,0,29,8,0,29,0,2,0,1,0
0,0,4,69,0,0,3,0,32,1,3,0,1,1
0,0,3,73,0,17,4,1,32,2,4,0,1,0
0,0,1,81,0,12,4,0,32,2,2,0,1,0
1,0,2,58,0,25,5,0,36,0,2,1,0,1
1,0,5,80,0,17,9,0,37,2,4,0,1,0
0,0,4,50,0,0,10,1,32,2,2,1,0,0
0,0,4,49,0,2,4,0,27,2,1,1,0,0
0,0,5,79,0,7,4,1,30,2,2,0,1,0
0,0,6,51,0,1,5,1,43,2,2,0,0,0
0,0,4,46,1,11,3,0,31,2,2,0,0,0
0,0,4,49,0,4,5,0,33,0,4,1,0,0
1,0,4,95,0,3,4,1,35,0,2,0,1,1
1,0,4,51,0,22,7,1,39,2,1,0,0,1
0,0,4,51,1,0,12,0,44,0,2,0,0,0
0,0,5,90,0,1,5,0,29,0,3,1,1,1
0,0,5,79,0,12,6,1,34,2,2,0,1,0
0,0,5,86,1,0,3,0,40,2,2,1,1,0
0,0,4,42,0,8,7,0,34,0,3,0,0,0
1,0,1,87,0,1,2,0,29,2,3,1,1,0
1,0,3,66,1,1,1,0,29,2,0,0,0,1
0,0,4,51,0,13,3,0,29,2,1,0,0,0
0,0,4,48,0,0,17,0,51,0,3,0,0,0
0,0,1,82,1,7,4,1,32,2,3,0,1,0
0,0,4,44,0,0,1,2,23,0,0,0,0,0
0,0,4,54,0,0,1,0,26,2,0,2,0,0
1,0,4,48,0,22,5,0,34,0,1,0,0,0
1,0,2,57,0,15,6,0,28,2,2,1,0,1
1,0,5,80,1,0,2,0,32,0,3,0,1,0
0,0,3,72,1,0,7,1,31,0,2,1,1,0
1,1,4,44,0,3,7,0,50,0,1,0,0,0
1,0,0,59,0,13,1,0,26,2,0,0,0,1
0,0,5,83,0,0,21,1,55,0,1,0,1,0
1,0,7,58,0,2,1,0,27,0,0,0,0,0
0,0,2,74,0,1,12,1,45,2,2,0,1,1
0,0,7,66,0,1,1,0,25,2,0,0,1,0
0,0,1,83,0,23,10,1,36,2,2,1,1,0
1,1,2,59,1,0,4,0,33,0,3,0,0,1
1,0,2,55,1,0,5,1,34,2,2,0,0,0
0,0,2,63,0,0,3,0,28,0,2,0,0,0
0,0,1,84,0,27,2,0,33,0,4,1,1,0
0,0,4,49,0,0,5,0,56,2,1,0,0,0
0,0,3,65,0,31,10,0,32,0,3,0,0,0
1,0,4,50,0,13,6,0,28,2,4,0,0,0
0,0,7,61,0,0,10,0,40,2,1,0,0,0
1,0,3,66,0,25,1,0,32,2,0,0,0,1
0,0,3,68,0,16,7,0,33,2,2,0,1,0
1,0,2,62,0,30,6,1,33,0,3,0,0,0
1,0,0,57,1,1,5,0,28,2,4,0,0,0
0,0,2,63,0,31,10,0,35,2,4,0,0,0
1,0,1,90,0,12,4,1,36,2,2,1,1,0
0,0,5,80,0,25,11,1,41,2,1,0,1,0
0,0,4,44,0,20,8,0,35,0,4,0,0,0
1,0,1,89,0,1,3,0,29,2,4,0,1,0
0,0,2,74,1,22,7,1,34,2,4,0,1,1
0,0,4,52,0,17,7,1,42,2,1,0,0,0
0,0,0,61,1,0,4,0,26,0,1,0,0,0
1,0,3,71,1,0,3,0,29,0,3,0,1,0
1,0,2,61,1,18,2,3,24,2,4,0,0,0
1,0,2,62,0,18,22,0,51,0,4,0,0,1
1,0,0,60,0,12,3,0,36,0,4,0,0,0
1,0,2,56,1,17,8,0,35,2,4,0,0,0
1,0,2,61,0,13,7,0,33,0,4,1,0,0
1,0,2,58,1,12,4,1,35,2,4,0,0,0
1,0,2,57,1,20,2,2,29,2,4,0,0,0
1,0,2,66,0,3,1,0,30,2,0,0,0,0
0,0,4,53,1,1,1,0,28,2,0,0,0,0
0,0,4,47,0,7,1,0,26,0,0,1,0,0
1,0,5,79,1,29,7,0,45,2,4,0,1,0
1,1,4,49,0,23,3,0,30,2,4,0,0,1
0,0,2,62,1,27,1,0,28,2,2,0,0,0
0,0,3,65,0,31,7,1,37,2,2,0,0,0
1,0,4,99,0,0,5,0,29,0,4,0,1,1
1,0,5,81,0,0,3,0,27,0,4,0,1,1
0,0,4,47,0,3,3,0,40,0,1,0,0,0
1,0,4,56,0,0,3,0,26,0,3,0,0,0
1,0,2,60,0,7,16,0,43,2,3,0,0,0
1,0,2,61,0,7,12,1,54,0,3,0,0,0
0,0,2,60,1,17,9,1,33,2,1,0,0,0
0,0,5,81,1,0,5,0,34,2,3,0,1,0
1,0,6,50,0,4,3,0,27,0,3,0,0,0
0,0,5,81,0,0,3,0,30,1,4,0,1,0
1,0,4,47,0,17,6,0,36,0,4,0,0,0
0,0,4,49,1,9,4,1,32,0,4,0,0,0
0,0,5,81,0,18,9,0,34,0,2,0,1,0
0,0,4,48,1,23,8,1,35,0,2,0,0,0
0,0,3,69,0,12,2,0,27,2,3,0,1,0
0,0,1,83,0,17,9,1,35,2,2,0,1,0
0,0,1,81,0,17,9,0,31,2,4,0,1,0
0,0,6,50,0,0,7,0,49,0,3,0,0,0
0,0,2,63,0,26,6,1,33,0,2,0,0,0
1,0,5,83,0,0,2,1,30,2,3,1,1,0
0,0,2,56,1,29,17,1,46,2,2,0,0,0
0,0,5,73,0,14,2,0,26,0,1,0,1,0
1,0,3,68,1,3,3,1,31,0,3,0,1,0
1,0,4,54,0,7,7,0,42,0,1,0,0,0
1,0,6,46,1,16,1,0,29,2,0,1,0,0
0,0,4,48,0,23,5,1,35,2,4,0,0,0
0,0,0,59,0,15,2,0,36,0,2,1,0,0
1,0,4,54,0,1,2,0,25,2,3,0,0,0
0,0,4,50,1,0,4,2,30,2,1,0,0,0
0,0,0,63,1,0,5,0,55,2,2,0,0,0
0,0,2,56,1,13,9,0,36,2,3,0,0,0
0,0,3,65,1,16,2,0,32,0,2,0,0,0
1,0,3,69,1,17,12,1,41,0,4,0,1,0
0,0,1,84,0,4,2,0,26,2,2,0,1,0
0,0,4,47,0,0,2,0,31,0,4,0,0,0
0,0,4,50,0,17,6,0,43,0,1,0,0,0
0,0,5,79,1,2,2,0,26,2,3,0,1,0
0,0,2,61,1,17,4,0,40,0,2,0,0,0
1,0,5,77,0,16,2,0,31,0,3,0,1,0
1,0,5,79,1,3,4,1,51,2,1,0,1,0
1,0,1,83,0,1,2,0,29,2,3,0,1,0
1,0,4,53,0,0,17,0,56,2,2,0,0,1
0,0,5,75,0,0,2,0,24,2,3,0,1,0
1,0,5,82,0,30,1,0,28,2,4,0,1,1
0,0,8,90,0,7,4,1,37,2,4,1,1,0
0,0,4,45,0,7,20,1,49,2,1,1,0,0
1,0,0,55,0,10,1,0,26,0,1,0,0,0
0,0,3,71,0,23,3,0,31,0,1,0,1,0
0,0,1,82,1,16,2,0,29,0,1,0,1,0
1,0,2,60,0,13,4,0,32,0,2,0,0,1
1,0,5,78,0,17,13,0,40,2,4,1,1,0
1,1,4,50,0,19,5,1,29,0,2,0,0,1
0,0,2,58,1,16,3,0,31,2,1,0,0,0
0,0,2,75,1,32,3,0,30,2,1,0,1,1
0,0,4,50,0,0,1,1,29,2,0,1,0,0
1,0,3,70,0,3,2,0,27,2,3,0,1,0
0,0,2,58,1,0,2,0,26,0,3,0,0,0
0,0,4,47,0,19,4,1,37,2,1,0,0,0
0,0,1,79,0,23,4,1,41,0,4,0,1,0
0,0,5,74,1,27,6,0,31,0,1,0,1,0
0,0,5,85,1,0,1,3,24,2,0,0,1,0
0,0,2,61,1,3,6,0,32,2,1,0,0,0
0,0,4,44,0,2,5,2,28,2,2,0,0,0
1,0,4,53,0,0,7,0,43,0,4,0,0,0
0,0,4,49,0,8,1,0,28,2,0,1,0,0
1,0,5,80,1,0,4,1,33,2,2,0,1,0
0,0,5,82,1,7,2,3,24,0,2,0,1,0
0,0,2,61,1,13,1,0,30,0,0,0,0,0
1,0,3,69,1,1,7,0,32,2,2,0,1,0
1,0,0,87,0,1,5,1,30,2,4,0,1,1
0,0,4,53,0,0,11,1,57,2,2,0,0,0
0,0,3,65,1,1,4,0,32,2,1,0,0,0
0,0,2,55,1,4,5,0,35,0,2,0,0,0
0,0,6,48,1,0,7,1,44,1,3,0,0,0
1,0,2,54,0,22,1,3,26,2,0,0,0,0
0,0,3,62,0,3,2,1,35,0,1,0,0,0
0,0,7,63,0,0,5,0,40,0,3,0,0,0
1,0,1,81,0,13,2,0,26,0,4,1,1,0
0,0,2,61,0,1,16,0,51,2,2,0,0,0
0,0,4,44,0,30,2,2,24,2,2,0,0,0
1,0,1,82,0,0,4,0,33,0,2,0,1,1
1,0,5,82,0,7,4,0,43,2,2,1,1,0
0,0,1,85,0,21,2,0,30,2,1,0,1,0
0,0,3,70,0,0,11,0,56,2,2,0,1,0
0,0,4,47,0,27,5,0,28,0,4,0,0,0
0,0,4,51,0,3,1,0,31,0,0,1,0,0
0,0,1,85,0,19,9,0,33,2,1,0,1,0
0,0,5,82,1,0,4,0,58,0,1,0,1,0
1,0,4,49,0,0,16,1,53,2,2,0,0,0
1,0,4,53,0,23,5,0,35,0,2,0,0,0
0,0,2,62,0,7,5,0,40,2,3,0,0,0
1,0,3,74,0,3,7,1,32,2,4,0,1,0
0,0,4,51,1,30,3,1,33,2,4,0,0,0
1,1,4,95,0,2,5,0,31,2,4,0,1,1
0,0,4,54,0,7,4,0,27,2,4,0,0,0
0,0,4,47,0,23,16,1,44,2,4,0,0,0
1,0,5,78,0,23,4,0,30,2,3,0,1,0
0,0,1,82,0,3,6,0,31,2,2,0,1,0
0,0,8,88,0,0,16,1,50,0,3,1,1,0
0,0,4,47,0,3,3,0,28,2,1,1,0,0
1,0,3,67,0,0,1,0,25,2,0,0,1,1
0,0,2,59,0,14,5,0,32,2,1,0,0,0
1,0,4,47,0,31,1,0,30,2,0,0,0,0
0,0,0,58,0,13,6,0,31,0,1,0,0,0
0,0,1,85,0,13,8,0,31,0,1,1,1,0
0,0,4,47,0,14,16,1,51,2,2,0,0,0
0,0,4,50,0,0,24,1,52,2,3,0,0,0
0,0,6,51,1,13,1,0,25,0,0,0,0,0
0,0,2,73,0,7,8,1,45,0,2,0,1,1
0,0,2,58,0,13,4,0,29,0,1,0,0,0
0,0,2,52,1,3,2,0,30,2,2,0,0,0
0,0,8,81,0,2,3,1,33,2,2,1,1,0
1,0,6,50,1,0,3,3,25,1,2,0,0,0
0,0,2,59,1,16,2,0,30,2,4,0,0,0
0,0,2,56,0,0,6,0,56,2,3,0,0,0
1,0,3,72,1,0,9,1,33,0,2,0,1,0
1,0,2,56,1,12,9,0,32,0,4,0,0,1
1,0,5,82,0,0,2,0,25,1,4,0,1,0
0,0,6,45,1,13,3,0,30,2,2,0,0,0
0,0,4,48,1,3,6,0,29,2,1,0,0,0
0,0,2,58,0,3,6,0,29,2,2,0,0,0
0,0,1,87,0,3,6,0,40,2,2,1,1,0
0,0,0,59,1,0,3,0,29,0,2,0,0,0
1,0,3,93,0,0,14,1,39,0,4,0,1,1
1,0,3,68,1,17,6,1,34,2,3,0,1,0
1,0,5,79,0,28,9,1,34,0,3,1,1,0
0,0,6,50,1,0,10,0,31,1,2,1,0,0
0,0,4,49,0,9,2,1,39,2,1,1,0,0
1,0,4,45,0,0,4,0,28,1,3,0,0,0
0,0,5,78,1,5,1,0,29,0,0,0,1,0
1,0,8,83,0,0,5,1,33,2,2,1,1,0
0,0,3,75,1,16,8,0,34,0,2,0,1,0
0,0,1,88,0,0,12,1,56,0,4,0,1,0
0,0,2,59,1,0,12,0,52,2,3,0,0,0
1,0,4,46,0,26,2,1,37,2,4,0,0,0
1,0,5,79,0,1,2,0,33,0,4,0,1,0
0,0,5,77,0,18,1,0,29,0,0,0,1,0
1,0,5,80,0,0,14,0,41,0,4,0,1,1
1,0,2,65,0,0,8,0,33,1,4,0,0,0
0,0,5,85,0,11,16,1,59,2,2,0,1,0
1,0,0,58,0,23,1,0,27,2,2,0,0,0
0,0,4,50,0,27,11,0,45,2,2,0,0,0
0,0,5,90,0,11,6,0,32,2,2,0,1,1
0,0,4,46,1,23,2,0,31,2,3,0,0,0
1,0,3,66,1,0,6,0,32,2,4,0,0,0
1,0,4,48,0,0,7,0,33,0,4,1,0,0
0,0,3,70,1,15,6,1,33,2,2,1,1,0
1,0,8,86,0,2,1,0,32,2,0,1,1,1
0,0,0,63,0,7,3,2,29,2,3,0,0,0
0,0,4,52,0,27,2,0,33,0,1,1,0,0
0,0,6,49,0,17,3,0,39,0,2,0,0,0
0,0,4,47,0,12,5,0,35,0,2,0,0,0
0,0,2,59,1,3,7,0,32,2,2,0,0,0
1,0,2,59,1,22,4,0,29,2,3,0,0,0
0,0,2,56,1,1,3,0,46,2,4,0,0,0
0,0,3,70,1,9,2,1,31,0,1,1,1,0
0,0,4,52,0,17,3,0,36,2,1,0,0,0
1,0,1,83,0,1,5,0,29,1,2,0,1,0
0,0,5,79,0,0,2,0,25,2,2,2,1,0
1,0,0,60,0,17,4,1,34,2,4,0,0,0
0,0,3,67,0,3,17,1,48,0,1,0,1,0
0,0,4,42,0,2,4,2,29,0,1,0,0,0
0,0,1,82,0,13,9,0,34,2,2,0,1,0
0,0,4,52,0,3,7,1,32,2,1,0,0,0
0,0,4,61,0,0,1,2,22,0,0,0,0,1
1,0,4,49,0,7,4,0,49,2,4,0,0,1
0,0,1,84,0,9,3,0,28,0,1,0,1,0
0,0,4,49,0,20,3,2,26,0,1,0,0,0
1,0,5,77,0,24,4,0,32,2,2,0,1,1
0,0,3,71,1,0,9,1,37,2,1,1,1,0
1,0,2,59,0,16,4,0,32,2,4,0,0,0
0,0,1,85,0,22,6,1,34,0,2,1,1,0
1,0,8,84,0,0,5,1,43,0,4,1,1,0
1,0,3,68,1,1,7,1,42,2,2,1,1,0
0,0,1,85,0,32,5,0,30,0,1,0,1,0
1,0,3,71,1,8,2,0,31,2,4,0,1,1
1,0,2,60,0,1,10,0,33,0,4,0,0,1
1,0,2,57,1,17,5,0,28,0,2,0,0,0
0,0,3,66,1,24,4,2,29,2,2,0,0,0
0,0,3,67,1,16,7,0,37,2,4,1,1,0
1,0,1,84,0,1,3,0,31,0,2,0,1,1
0,0,4,51,0,16,6,0,33,0,4,0,0,0
1,0,3,71,1,0,2,0,36,2,3,0,1,0
0,0,4,52,0,1,18,1,48,2,2,0,0,0
0,0,4,50,0,16,7,1,52,0,1,0,0,0
0,0,6,47,0,12,7,1,40,2,3,0,0,0
0,0,4,53,1,23,5,1,32,2,2,0,0,0
1,0,2,59,1,0,2,1,37,2,3,1,0,0
0,0,3,73,0,7,7,0,39,0,1,0,1,0
1,0,3,69,0,24,2,0,28,2,3,0,1,0
0,0,2,64,0,0,10,0,34,0,2,1,0,0
0,0,3,69,1,16,2,0,32,2,2,0,1,0
1,0,3,70,1,0,18,2,58,0,4,0,1,0
0,0,2,70,0,0,19,1,52,2,1,0,1,1
0,0,6,52,1,27,6,0,30,0,1,0,0,0
0,0,5,82,0,2,10,0,37,0,1,0,1,0
1,0,2,60,0,31,16,0,44,0,4,0,0,0
1,0,4,44,1,3,9,0,35,2,2,0,0,1
0,0,4,52,1,10,6,0,30,0,1,0,0,0
0,0,4,52,0,0,5,2,35,2,3,0,0,0
0,0,4,49,0,12,10,0,34,2,1,0,0,0
0,0,4,48,0,3,6,1,47,2,1,0,0,0
1,0,1,84,0,21,2,0,31,0,3,0,1,0
1,0,5,74,0,1,4,1,34,2,4,1,1,1
0,0,0,61,0,0,2,3,22,0,1,0,0,0
1,0,3,64,0,3,1,0,27,0,0,0,0,0
0,0,4,46,0,17,4,1,28,2,2,0,0,0
0,0,3,68,1,0,9,0,36,2,1,0,1,0
0,0,5,78,0,4,5,1,39,2,1,0,1,0
0,1,5,81,0,3,12,1,39,2,1,0,1,0
1,0,0,60,0,23,10,0,41,2,4,0,0,1
0,0,2,61,1,0,16,1,46,2,4,0,0,0
0,0,5,82,0,7,8,1,37,2,1,1,1,0
0,0,5,82,1,0,3,0,24,0,4,0,1,1
1,0,8,86,0,0,3,0,37,0,4,1,1,0
0,0,7,57,0,13,2,0,27,0,2,0,0,0
1,0,7,64,0,13,2,0,32,0,2,0,0,0
0,0,3,68,0,1,7,0,31,2,1,0,1,0
0,0,2,63,1,0,1,0,25,2,0,0,0,0
1,0,4,55,0,27,8,0,38,0,4,0,0,0
0,0,7,60,1,0,2,0,28,2,2,0,0,0
0,0,4,48,0,1,1,1,31,2,0,3,0,0
1,0,5,74,0,31,1,0,25,0,3,0,1,0
0,0,1,82,0,25,6,0,34,0,2,0,1,0
1,0,4,50,0,16,2,0,27,2,3,0,0,0
1,0,2,59,1,0,10,1,38,0,4,0,0,1
0,0,3,72,0,1,7,0,31,0,3,0,1,0
0,0,2,60,0,6,7,0,32,2,2,0,0,0
0,0,5,80,0,2,6,0,30,2,2,1,1,1
1,0,4,47,0,0,3,0,51,2,1,0,0,0
1,0,5,79,0,16,3,0,28,2,2,0,1,0
0,0,6,54,1,20,4,0,32,2,3,0,0,0
0,0,2,54,0,19,1,0,26,0,0,0,0,0
1,1,2,57,0,0,10,1,35,2,4,0,0,1
0,0,2,58,0,1,9,1,33,0,3,0,0,0
0,1,3,71,0,0,2,0,31,0,3,0,1,0
0,0,3,73,0,14,4,0,30,2,1,0,1,0
0,0,7,63,1,3,4,0,29,2,2,0,0,0
1,0,4,52,0,17,4,1,34,0,4,0,0,0
0,0,2,61,1,17,10,1,36,0,3,0,0,0
0,0,5,81,0,17,4,0,30,0,2,0,1,0
1,0,1,83,0,0,3,0,37,0,4,0,1,0
0,0,2,65,0,1,4,0,25,1,3,0,0,0
0,0,2,61,1,0,12,0,42,0,3,1,0,0
0,0,4,54,0,0,24,1,48,2,2,1,0,0
0,0,4,52,0,22,2,0,26,2,2,0,0,0
1,0,4,49,0,1,1,0,24,2,0,0,0,0
0,0,2,59,0,3,1,3,25,0,0,1,0,0
1,0,3,67,0,18,8,1,36,2,4,0,1,1
0,0,1,83,0,18,10,0,35,2,1,0,1,0
1,0,2,55,1,1,5,1,46,0,4,0,0,0
0,0,6,45,0,4,3,0,29,2,3,0,0,0
1,0,1,84,0,2,3,0,38,2,2,1,1,1
1,0,5,82,0,0,1,3,24,2,0,0,1,0
0,0,0,58,1,0,9,0,38,0,1,0,0,0
0,0,4,48,1,16,9,0,33,2,2,0,0,0
0,0,0,60,0,3,4,0,29,0,4,0,0,0
0,0,2,65,0,12,3,2,29,0,3,0,0,0
1,0,6,48,0,1,5,0,32,2,3,0,0,0
1,0,5,80,1,3,3,0,36,0,3,0,1,0
1,0,2,61,0,0,2,3,25,0,4,1,0,0
0,0,4,48,1,7,6,0,39,0,2,1,0,0
1,0,4,51,0,23,17,1,46,2,2,0,0,0
0,0,4,47,0,12,3,0,30,2,4,0,0,0
0,0,4,48,0,3,6,0,29,2,4,0,0,0
1,0,4,99,0,12,6,1,44,2,3,0,1,1
1,0,5,82,0,0,5,0,28,2,4,1,1,0
0,0,3,69,1,0,15,1,43,2,1,0,1,0
0,0,4,49,0,18,4,0,55,2,2,0,0,0
0,0,7,60,0,20,2,0,33,2,1,0,0,0
0,0,4,51,0,7,5,0,42,2,1,0,0,0
0,0,4,48,1,0,6,0,32,2,4,0,0,0
1,0,1,85,1,31,2,0,26,2,4,0,1,0
1,0,5,80,0,3,5,1,39,0,2,1,1,1
0,0,0,56,0,20,9,0,33,0,3,0,0,0
0,0,1,84,0,13,2,0,26,2,2,0,1,0
1,0,4,47,1,0,4,1,39,2,4,0,0,0
1,0,2,60,1,1,7,0,36,0,2,1,0,0
0,0,4,48,1,9,6,0,29,2,1,1,0,0
0,0,6,50,0,9,7,1,35,2,1,1,0,0
0,0,4,51,0,7,8,1,41,2,1,1,0,0
0,0,5,81,0,7,2,1,42,2,1,0,1,0
1,0,5,77,0,3,5,0,28,2,2,0,1,0
0,0,5,80,1,0,13,1,44,2,2,1,1,0
0,0,4,48,0,0,1,0,27,2,0,0,0,0
1,0,2,62,1,0,17,0,58,0,4,0,0,0
0,0,5,81,1,25,8,0,33,2,2,1,1,0
0,0,2,65,0,4,6,1,42,0,1,0,0,0
0,0,3,74,0,0,1,3,24,2,3,0,1,0
0,0,2,61,0,15,5,0,32,0,3,0,0,0
1,0,4,52,0,30,6,0,34,2,4,0,0,0
0,0,2,57,0,4,2,1,34,0,2,0,0,0
0,0,6,52,1,1,2,0,29,0,2,0,0,0
0,0,4,45,1,7,5,0,30,2,2,1,0,0
0,0,4,48,0,8,10,1,37,2,1,0,0,0
0,0,0,60,0,17,1,0,27,2,0,0,0,0
0,0,6,51,0,0,7,1,42,2,2,0,0,0
0,0,2,56,0,3,3,0,41,2,2,0,0,0
0,0,4,49,1,17,1,0,26,2,0,0,0,0
1,0,3,71,1,0,2,3,24,2,2,1,1,1
0,0,3,72,1,24,10,0,48,2,1,0,1,0
1,0,6,48,0,25,1,0,26,0,0,0,0,0
0,0,5,78,1,0,2,0,25,2,2,2,1,0
0,0,4,45,1,3,7,0,34,2,2,0,0,0
0,0,7,55,0,0,6,0,36,2,3,0,0,0
0,0,4,51,1,7,6,0,36,2,1,0,0,0
0,0,1,83,0,1,3,0,31,0,1,0,1,0
1,0,2,62,0,4,8,0,30,2,4,0,0,0
0,0,4,50,0,19,2,0,30,2,3,0,0,0
1,0,4,51,0,7,7,0,38,2,1,0,0,0
0,0,1,90,0,1,5,1,39,0,2,1,1,0
1,0,1,84,0,16,2,0,36,2,3,0,1,0
0,0,3,69,0,4,10,0,34,0,2,0,1,0
0,0,2,55,0,12,7,0,37,0,2,0,0,0
1,0,4,49,0,22,6,1,34,0,2,0,0,0
0,0,4,53,1,0,12,2,45,2,1,1,0,0
1,0,2,65,1,24,9,0,36,2,2,0,0,0
0,0,5,74,0,28,2,0,27,0,1,0,1,0
0,0,4,46,0,0,3,2,37,0,1,0,0,0
0,0,0,58,0,1,3,0,27,0,1,0,0,0
1,0,3,68,1,0,15,1,45,2,4,0,1,0
1,0,1,80,0,13,1,0,27,2,4,0,1,0
1,0,5,80,0,0,5,0,36,2,1,0,1,0
0,0,3,70,1,2,7,0,30,2,2,1,1,0
1,0,3,69,1,12,3,1,35,2,4,0,1,0
0,0,2,59,0,3,7,0,38,0,3,0,0,0
1,0,3,71,1,14,4,1,35,2,4,0,1,0
0,0,7,61,1,2,3,0,27,2,3,0,0,0
1,0,5,80,1,0,3,0,30,0,1,0,1,0
0,0,3,68,0,29,2,0,28,0,3,0,1,0
1,0,4,48,0,0,12,1,41,0,4,0,0,0
0,0,4,52,0,17,2,0,25,0,4,0,0,0
0,0,4,46,0,16,15,0,49,0,1,0,0,0
0,0,1,80,0,23,8,1,34,0,1,0,1,0
1,0,3,73,1,0,4,0,33,2,4,1,1,0
0,0,1,83,0,18,10,0,39,0,3,0,1,0
0,0,4,56,0,12,5,1,32,2,1,0,0,0
1,0,0,63,0,1,1,0,30,2,0,0,0,0
0,0,4,44,0,0,17,1,53,2,4,0,0,0
0,0,8,86,0,1,1,2,27,2,0,0,1,0
1,0,2,61,1,1,4,0,26,0,4,0,0,0
1,1,5,79,1,12,3,1,38,2,2,0,1,0
1,0,6,53,0,0,3,0,27,1,4,0,0,0
0,0,4,49,0,23,5,1,32,2,1,0,0,0
0,0,3,69,1,15,7,1,36,0,3,0,1,0
1,0,1,86,0,31,4,0,33,0,2,0,1,0
1,0,2,56,0,7,3,1,44,0,3,0,0,0
0,0,4,52,0,17,10,0,38,2,4,0,0,0
0,0,4,52,0,8,12,1,43,2,2,0,0,0
1,0,5,79,0,25,5,0,36,0,4,0,1,0
1,0,5,81,0,1,6,0,32,0,2,0,1,0
0,0,1,82,0,16,4,0,27,2,4,0,1,0
1,0,1,85,0,0,3,0,25,2,4,1,1,1
1,0,3,70,0,7,9,0,34,0,3,1,1,0
1,0,4,48,0,10,4,0,27,2,3,0,0,0
0,1,2,70,1,1,7,0,38,2,4,0,1,1
1,0,2,54,1,32,9,1,39,2,4,0,0,0
0,0,4,45,0,0,7,1,56,2,1,2,0,0
0,0,3,69,0,10,3,0,35,2,2,0,1,0
0,0,5,79,0,0,7,0,31,2,1,1,1,0
0,0,5,84,0,3,4,0,45,2,3,1,1,0
0,0,5,80,0,7,8,1,39,2,1,0,1,0
